sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,email_validation_status,email_validation_reason
independent,"St Lucy's, St Joseph's Narrabeen campus",Narrabeen,2101,,sjn@dbb.catholic.edu.au,https://www.sjndbb.catholic.edu.au/,https://www.sjndbb.catholic.edu.au/,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.6846,151.2635,valid,ok
catholic,"St Lucy’s, Santa Sabina College campus",Strathfield,2135,(02) 9487 1277,reception@stlucys.nsw.edu.au,,https://www.stlucys.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.881,151.0799,valid,ok
catholic,St Luke's Arrunga,Marsden Park,2765,(02) 9854 3100,,,,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.5922,150.9198,invalid,invalid_format
catholic,St Luke's Catholic College,Marsden Park,2765,(02) 9854 3100,stlukesmarsdenpark@parra.catholic.edu.au,,https://www.stlukesmarsdenpark.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.5922,150.9198,valid,ok
catholic,St Luke's Catholic College (Secondary),Marsden Park,2765,(02) 9854 3100,,,,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.5922,150.9198,invalid,invalid_format
catholic,St Luke's Catholic Primary School,Revesby,2212,(02) 9773 5930,info@stlrevesby.catholic.edu.au,,https://stlrevesby.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9671,151.0184,valid,ok
independent,St Luke's Grammar School,Dee Why,2099,+61 2 9438 6200,,,https://www.stlukes.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.7505,151.2827,invalid,invalid_format
independent,St Luke's Grammar School - Bayview Campus,Bayview,2104,02 9979 5755,,,https://www.loquatvalley.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.6598,151.2988,invalid,invalid_format
catholic,St Madeleine's Primary School,Kenthurst,2156,(02) 9654 6751,stmadeleines@parra.catholic.edu.au,,https://www.stmadeleineskenthurst.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7,151.0,valid,ok
catholic,St Margaret Mary's Catholic Primary School,Randwick North,2031,(02) 9398 6093,info@stmmrandwick.catholic.edu.au,,https://stmmrandwick.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9121,151.2588,valid,ok
catholic,St Margaret Mary's Primary School,Merrylands,2160,(02) 8633 8400,stmargaretmarys@parra.catholic.edu.au,,https://www.stmmmerrylands.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.8327,150.9691,valid,ok
catholic,St Mark's Catholic Primary School,Drummoyne,2047,(02) 9181 3042,info@stmdrummoyne.catholic.edu.au,,https://stmdrummoyne.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.8524,151.1549,valid,ok
independent,St Mark's Coptic Orthodox College,Wattle Grove,2173,+61 2 9825 6768,,,https://www.stmarks.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.9544,150.9445,invalid,invalid_format
independent,St Maroun's College,Dulwich Hill,2203,+61 2 9559 2434,info@stmarouns.nsw.edu.au,https://www.stmarouns.nsw.edu.au/contact,https://www.stmarouns.nsw.edu.au/,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.9041,151.1394,valid,ok
catholic,St Maroun's College,Marrickville,2204,(02) 9559 2434,accounts@stmarouns.nsw.edu.au,,https://www.stmarouns.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9074,151.1555,valid,ok
catholic,St Martha's Catholic Primary School,Strathfield,2135,(02) 9764 1184,info@stmstrathfield.catholic.edu.au,,https://stmstrathfield.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.881,151.0799,valid,ok
catholic,St Martin's Catholic Primary School,Davidson,2085,(02) 9452 2022,smd@dbb.catholic.edu.au,,https://www.smddbb.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7413,151.2056,valid,ok
catholic,St Mary - St Joseph Catholic Primary School,Maroubra,2035,(02) 9314 0195,info@smsjmaroubra.catholic.edu.au,,https://smsjmaroubra.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.95,151.2333,valid,ok
independent,St Mary and St Mina's Coptic Orthodox College - Bexley Campus,Bexley,2207,+61 2 9599 1155,office@stmary.nsw.edu.au,http://stmary.nsw.edu.au/,http://www.stmary.nsw.edu.au/,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.9353,151.1257,valid,ok
independent,St Mary and St Mina's Coptic Orthodox College - Rockdale Campus,Rockdale,2216,02 9597 4833,office@stmary.nsw.edu.au,http://stmary.nsw.edu.au/,http://www.stmary.nsw.edu.au/,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.9535,151.1481,valid,ok
catholic,St Mary MacKillop Catholic College,Isabella Plains,2901,(02) 6209 0100,,,,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,,,invalid,invalid_format
catholic,St Mary MacKillop Primary School,South Penrith,2750,(02) 4724 3200,marymackillop@parra.catholic.edu.au,,https://www.mackilloppenrith.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7735,150.6947,valid,ok
catholic,St Mary of the Angels Primary School,Guyra,2365,(02) 6779 1661,guyadmin@arm.catholic.edu.au,,https://stmarysguyra.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-30.1333,151.8667,valid,ok
catholic,St Mary Star of the Sea College,Wollongong,2500,(02) 4228 6011,stmarys@stmarys.nsw.edu.au,,https://www.stmarys.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.4248,150.8642,valid,ok
catholic,St Mary's  Primary School,Batlow,2730,(02) 6949 1270,,https://www.stmarysbatlow.nsw.edu.au/site-search,https://www.stmarysbatlow.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-35.5494,148.0982,invalid,invalid_format
catholic,St Mary's Cathedral College,Sydney,2000,(02) 9235 0500,info@smccsydney.catholic.edu.au,,https://smccsydney.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.8603,151.2016,valid,ok
catholic,St Mary's Catholic College,Casino,2470,(02) 6662 2255,smhcas@lism.catholic.edu.au,,https://www.cashlism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-28.6849,152.8415,valid,ok
catholic,St Mary's Catholic College,Gateshead,2290,(02) 4944 4800,admin@gatesheadsm.catholic.edu.au,,https://gatesheadsm.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.9937,151.722,valid,ok
catholic,St Mary's Catholic Primary School,Concord,2137,(02) 9744 5696,info@stmconcord.catholic.edu.au,,https://stmconcord.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.8569,151.0912,valid,ok
catholic,St Mary's Catholic Primary School,Erskineville,2043,(02) 9557 3359,info@stmerskineville.catholic.edu.au,,https://stmerskineville.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9025,151.1858,valid,ok
catholic,St Mary's Catholic Primary School,Georges Hall,2198,(02) 9727 0000,info@stmgeorgeshall.catholic.edu.au,,https://stmgeorgeshall.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9088,150.9885,valid,ok
catholic,St Mary's Catholic Primary School,Manly,2095,(02) 9977 2225,,,,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.798,151.2883,invalid,invalid_format
catholic,St Mary's Catholic Primary School,Noraville,2263,(02) 4396 5100,smt@dbb.catholic.edu.au,,https://www.smtdbb.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.243,151.5043,valid,ok
catholic,St Mary's Catholic Primary School Dubbo,Dubbo,2830,(02) 6882 4790,stmarysdubbo@bth.catholic.edu.au,,https://stmarysdubbo.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.2667,148.6833,valid,ok
catholic,St Mary's Catholic Primary School Orange,Orange,2800,(02) 6362 7926,stmarysorange@bth.catholic.edu.au,,https://www.stmarysorange.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.2547,149.156,valid,ok
catholic,St Mary's Catholic School Wellington,Wellington,2820,(02) 6845 1822,stmaryswellington@bth.catholic.edu.au,,https://www.stmaryswellington.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.8572,149.1569,valid,ok
catholic,St Mary's College,Gunnedah,2380,(02) 6742 2124,,,,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.0473,146.6726,invalid,invalid_format
catholic,St Mary's Flexible School,St Marys,2760,(02) 4731 4004,,,https://www.ereafsn.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7328,150.791,invalid,invalid_format
catholic,St Mary's Primary School,Armidale,2350,(02) 6772 4441,smaadmin@arm.catholic.edu.au,,https://www.stmarysarmidale.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-30.6152,151.7679,valid,ok
catholic,St Mary's Primary School,Bellingen,2454,(02) 6655 1432,,,https://www.stmarysbellingen.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-30.4055,152.9515,invalid,invalid_format
catholic,St Mary's Primary School,Bowraville,2449,(02) 6564 7369,bwpp@lism.catholic.edu.au,,https://www.bwpplism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-30.5747,152.8158,valid,ok
catholic,St Mary's Primary School,Casino,2470,(02) 6662 2566,smpcas@lism.catholic.edu.au,,https://www.casplism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-28.6849,152.8415,valid,ok
catholic,St Mary's Primary School,Corowa,2646,(02) 6033 1183,info@smcoww.catholic.edu.au,,https://www.smcoww.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-35.8186,146.3196,valid,ok
catholic,St Mary's Primary School,Crookwell,2583,(02) 4832 1592,,https://www.stmarysc.nsw.edu.au/site-search,https://www.stmarysc.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.2168,149.4755,invalid,invalid_format
catholic,St Mary's Primary School,Grafton,2460,(02) 6642 2262,smpgraf@lism.catholic.edu.au,,https://www.grafplism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-28.4277,153.378,valid,ok
catholic,St Mary's Primary School,Hay,2711,(02) 6993 1775,,https://www.wf.catholic.edu.au/,https://www.hay.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.0484,145.3931,invalid,invalid_format
catholic,St Mary's Primary School,Moruya,2537,(02) 4474 2817,,https://www.stmarysmoruya.nsw.edu.au/site-search,https://www.stmarysmoruya.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-35.9563,150.1491,invalid,invalid_format
catholic,St Mary's Primary School,Rydalmere,2116,(02) 8844 5700,stmarysrydal@parra.catholic.edu.au,,https://www.stmarysrydalmere.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.8145,151.0375,valid,ok
catholic,St Mary's Primary School,Scone,2337,(02) 6545 2058,admin@scone.catholic.edu.au,,https://scone.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-31.9607,150.9914,valid,ok
catholic,St Mary's Primary School,Warners Bay,2282,(02) 4948 8770,admin@warnersbay.catholic.edu.au,,https://www.warnersbay.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.9725,151.6527,valid,ok
catholic,St Mary's Primary School,Warren,2824,(02) 6847 4488,,https://warren.wf.catholic.edu.au/,https://warren.wf.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-31.6101,147.8864,invalid,invalid_format
catholic,St Mary's Primary School,Yoogali,2680,(02) 6962 2224,info@smyww.catholic.edu.au,,https://web.smyww.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.2885,146.0509,valid,ok
catholic,St Mary's Primary School,Young,2594,(02) 6382 5844,,,https://www.stmarysyoung.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.15,148.1167,invalid,invalid_format
catholic,St Mary's Star of the Sea Catholic Primary School,Hurstville,2220,(02) 9587 2358,info@stmsshurstville.catholic.edu.au,,https://stmsshurstville.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9799,151.0903,valid,ok
catholic,St Mary's Star of the Sea Catholic Primary School,Milton,2538,(02) 4455 2328,info@sosmdow.catholic.edu.au,,https://www.sosmdow.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-35.2908,150.3558,valid,ok
catholic,St Mary's War Memorial School,West Wyalong,2671,(02) 6972 3003,,https://www.smwms.nsw.edu.au/site-search,https://www.smwms.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.5141,147.2532,invalid,invalid_format
independent,St Marys Flexible Learning Centre,St Mary'S,2760,0409 563 877,,https://www.youthplus.edu.au/flexible-learning-centre-locations-5/,http://www.youthplus.edu.au/,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.7328,150.791,invalid,invalid_format
government,St Marys North Public School,North St Marys,2760,9623 1443,,,https://stmarysnth-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7328,150.791,invalid,invalid_format
government,St Marys Public School,St Marys,2760,9623 1968,,,https://stmarys-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7328,150.791,invalid,invalid_format
government,St Marys Senior High School,St Marys,2760,9623 8333,,,https://stmaryssen-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7328,150.791,invalid,invalid_format
government,St Marys South Public School,St Marys,2760,9623 1745,,,https://stmarysth-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7328,150.791,invalid,invalid_format
catholic,St Matthew's Primary School,Page,2614,(02) 6254 2653,,https://stmattsps.act.edu.au/site-search,https://stmattsps.act.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,,,invalid,invalid_format
catholic,St Matthew's Primary School,Windsor,2756,(02) 4560 2300,stmatthews@parra.catholic.edu.au,,https://www.stmatthewswindsor.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.6586,150.8108,valid,ok
catholic,St Matthews Catholic School Mudgee,Mudgee,2850,(02) 6372 1742,stmattsmudgee@bth.catholic.edu.au,,https://www.stmattsmudgee.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.8029,149.7339,valid,ok
catholic,St Matthews Catholic School Mudgee - Secondary Campus,Mudgee,2850,(02) 6372 1742,stmattsmudgee@bth.catholic.edu.au,,https://www.stmattsmudgee.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.8029,149.7339,valid,ok
catholic,St Mel's Catholic Primary School,Campsie,2194,(02) 9789 3800,info@stmcampsie.catholic.edu.au,,https://stmcampsie.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9125,151.1028,valid,ok
catholic,St Michael's Catholic Primary School,Belfield,2191,(02) 9642 8199,info@stmbelfield.catholic.edu.au,,https://stmbelfield.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9035,151.0847,valid,ok
catholic,St Michael's Catholic Primary School,Daceyville,2032,(02) 9349 6545,info@stmdaceyville.catholic.edu.au,,https://stmdaceyville.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9288,151.2258,valid,ok
catholic,St Michael's Catholic Primary School,Lane Cove,2066,(02) 9427 3508,info@stmlanecove.catholic.edu.au,,https://stmlanecove.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.8246,151.1624,valid,ok
catholic,St Michael's Catholic Primary School,Manilla,2346,(02) 6785 1757,manadmin@arm.catholic.edu.au,,https://stmichaelsmanilla.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-30.6385,150.6635,valid,ok
catholic,St Michael's Catholic Primary School,Meadowbank,2114,(02) 9808 2658,info@smpsmeadowbank.catholic.edu.au,,https://smpsmeadowbank.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7983,151.0905,valid,ok
catholic,St Michael's Catholic Primary School,Mittagong,2575,(02) 4871 2279,info@smmdow.catholic.edu.au,,https://www.smmdow.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.4274,150.484,valid,ok
catholic,St Michael's Catholic Primary School,Nowra,2541,(02) 4421 3630,info@smndow.catholic.edu.au,,https://www.smndow.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.8842,150.6004,valid,ok
catholic,St Michael's Catholic Primary School,Stanmore,2048,(02) 9569 7479,info@stmstanmore.catholic.edu.au,,https://stmstanmore.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.8941,151.1642,valid,ok
catholic,St Michael's Catholic Primary School,Thirroul,2515,(02) 4267 2560,info_stmichs@dow.catholic.edu.au,,https://www.smtdow.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.261,150.9695,valid,ok
catholic,St Michael's Catholic Primary School Dunedoo,Dunedoo,2844,(02) 6375 1387,stmichaelsdunedoo@bth.catholic.edu.au,,https://www.stmichaelsdunedoo.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.0163,149.3871,valid,ok
catholic,St Michael's Primary School,Baulkham Hills,2153,(02) 9865 1600,stmichaelsbhills@parra.catholic.edu.au,,https://www.stmichaelsbhills.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7588,150.9929,valid,ok
catholic,St Michael's Primary School,Blacktown South,2148,(02) 8869 6200,stmichaelsblktn@parra.catholic.edu.au,,https://www.stmichaelsblacktown.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7482,150.8927,valid,ok
catholic,St Michael's Primary School,Coolamon,2701,(02) 6927 3483,info@smcww.catholic.edu.au,,https://web.smcww.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.5985,147.1512,valid,ok
catholic,St Michael's Primary School,Deniliquin,2710,(03) 5881 1787,,https://deniliquin.wf.catholic.edu.au/,https://deniliquin.wf.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-35.4751,144.9049,invalid,invalid_format
catholic,St Michael's Primary School,Kaleen,2617,(02) 6241 4022,,https://www.stmichaelsps.act.edu.au/site-search,https://www.stmichaelsps.act.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,,,invalid,invalid_format
catholic,St Michael's Primary School,Nelson Bay,2315,(02) 4981 1111,admin@nelsonbay.catholic.edu.au,,https://www.nelsonbay.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.7281,152.1496,valid,ok
